TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199807,14.976,1.0,451.327,225.356,1.0,344.437,0.0,3.991,0.999328,98.543,0.983871,4.215,0.995968,3.323,0.974462,0.384402835447,0.932795698925,153.259365846,0.977150537634,382.291143331,0.998655913978,-9999,-9999,11.3071869995,0.983870967742,-9999,-9999,24.8312454323,0.983870967742,-9999,-9999,362.226,1.0,13.075,11.984,11.013,10.264,9.003,1.0,1.0,1.0,1.0,1.0,35.583,33.546,44.603,43.552,47.3,1.0,1.0,1.0,0.981183,0.981183,-9999,1.0,50.8197,0.999328,-9999,0.524689,29.0358,1.0,-9999,0.616373,-2.97577,0.946909,0.0478323,-3.03359,-2.94327,-2.90489,0.932796,0.972446,0.977823,5.83745,5.70342,5.79517,5.84212,8.82822,8.61026,8.77922,8.82822,6.37327,6.49671,6.56709,6.67853,9.15847,9.20742,9.23192,9.36547,4.52143,1.0
199808,12.406,1.0,358.749,154.348,1.0,338.797,0.0,2.529,1.0,98.891,0.909274,3.417,0.998656,3.232,0.90457,0.366418384113,0.973790322581,109.254035567,0.908602150538,262.052795699,1.0,-9999,-9999,8.07536928125,0.909274193548,-9999,-9999,17.5881603777,0.909274193548,-9999,-9999,361.552,1.0,11.615,11.289,10.739,10.429,9.593,1.0,1.0,1.0,1.0,1.0,39.023,33.946,44.615,43.33,46.053,1.0,1.0,1.0,0.998656,0.998656,-9999,1.0,35.1294,1.0,-9999,0.468367,13.3161,1.0,-9999,0.566609,-1.73772,0.992608,0.0455134,-1.73902,-1.72269,-1.67966,0.991263,0.991263,0.993952,5.20255,5.20255,5.22707,5.32079,7.02008,6.88568,6.96197,7.02008,5.44862,5.42602,5.56345,5.66265,7.09084,6.99445,7.11171,7.23778,3.61118,1.0
199809,10.029,0.997222,238.364,108.628,0.998611,317.233,0.0,2.417,0.996528,99.641,0.906944,1.902,0.99375,3.498,0.904861,0.372835246573,0.969444444444,31.018089654,0.904861111111,183.206407385,0.995833333333,-9999,-9999,6.68429558943,0.906944444444,-9999,-9999,13.1743782677,0.90625,-9999,-9999,365.155,0.997222,9.259,9.442,9.239,9.309,8.858,0.997917,0.997917,0.997917,0.997917,0.997917,38.334,33.191,43.453,42.304,44.421,1.0,1.0,1.0,0.998611,0.998611,-9999,1.0,22.653,1.0,-9999,0.342348,6.10942,0.999306,-9999,0.546434,-0.37959,0.984722,0.02985,-0.416091,-0.406379,-0.390436,0.990278,0.98125,0.972222,3.69598,3.66275,3.69598,3.71532,4.06909,4.06909,4.07591,4.12281,3.5319,2.98887,3.26172,3.47434,4.18133,4.05213,4.13047,4.18133,2.6349,1.0
199810,4.258,0.915323,124.386,43.409,0.923387,308.13,0.0,1.156,0.914651,98.402,0.81586,2.771,0.898522,4.006,0.810484,0.489795893831,0.961021505376,18.7236634362,0.804435483871,79.2735807701,0.888440860215,-9999,-9999,3.05089042347,0.804435483871,-9999,-9999,6.77407705004,0.804435483871,-9999,-9999,367.586,0.914651,4.867,5.546,5.727,6.254,6.295,0.920699,0.920699,0.920699,0.920699,0.920699,42.69,35.237,46.761,45.942,50.522,1.0,1.0,1.0,0.913978,0.913978,-9999,1.0,8.93653,1.0,-9999,0.200398,-8.98638,0.999328,-9999,0.430185,0.182985,0.91129,0.0194408,0.147948,0.163453,0.178575,0.889113,0.914651,0.915995,1.56839,1.55397,1.56668,1.57244,1.39052,1.38899,1.39578,1.41597,1.66594,1.60114,1.65461,1.68038,1.46888,1.45755,1.47825,1.49255,1.32081,1.0
199811,-4.025,1.0,46.7844,9.672,1.0,276.378,0.0,0.392,1.0,100.068,0.894444,0.224,0.99375,3.024,0.88125,0.397940624015,0.854861111111,-4.33140373146,0.861805555556,17.110125,1.0,-9999,-9999,2.22908176487,0.864583333333,-9999,-9999,3.4788113748,0.864583333333,-9999,-9999,373.931,1.0,0.232,1.392,1.955,2.963,3.486,1.0,1.0,1.0,1.0,1.0,26.217,32.114,44.429,43.351,46.394,1.0,1.0,1.0,1.0,1.0,-9999,1.0,2.56102,1.0,-9999,0.0874613,-5.91399,1.0,-9999,0.363858,0.310487,0.996528,0.0137982,0.301806,0.307671,0.310716,0.996528,0.996528,0.996528,0.459286,0.452637,0.453944,0.462342,0.155019,0.145857,0.151784,0.155019,0.478878,0.478878,0.487725,0.574603,0.149712,0.149712,0.171225,0.182747,0.661655,1.0
199812,-4.383,1.0,17.839,3.815,1.0,280.512,0.0,0.303,1.0,98.844,0.850806,0.544,0.993952,3.945,0.840726,0.561628590264,0.686827956989,-10.3891917258,0.83938172043,7.06959005376,1.0,-9999,-9999,1.13796548872,0.83938172043,-9999,-9999,1.86032147525,0.83938172043,-9999,-9999,373.316,1.0,-0.004,0.421,0.738,1.504,1.787,1.0,1.0,1.0,1.0,1.0,20.56,28.48,41.655,40.219,41.857,1.0,1.0,1.0,1.0,1.0,-9999,1.0,0.557617,0.99664,-9999,0.0583464,-19.4151,0.99664,-9999,0.471155,0.467443,0.995296,0.0126994,0.449313,0.45403,0.460625,0.995968,0.995968,0.995968,0.44572,0.439159,0.44572,0.453852,-0.0180314,-0.0135024,-0.0118862,-0.00531731,0.316809,0.30468,0.306253,0.350422,0.033005,0.0312598,0.033005,0.0372191,0.63104,1.0
199901,-8.229,1.0,30.2499,8.364,1.0,272.74,0.0,0.317,1.0,98.767,0.96707,0.259,0.995968,3.498,0.860215,-9999,-9999,-9999,-9999,14.698077957,1.0,-9999,-9999,2.56005277778,0.95564516129,-9999,-9999,-9999,-9999,-9999,-9999,374.115,1.0,-0.137,0.219,0.367,1.008,1.173,1.0,1.0,1.0,1.0,1.0,21.375,25.657,41.196,40.631,42.528,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.04725,0.816532,-9999,0.0544537,-4.71497,0.817204,-9999,0.439843,0.715581,0.813844,0.0137849,0.714839,0.716473,0.719214,0.813844,0.813844,0.823253,0.663236,0.597138,0.638436,0.650434,-0.0660757,-0.110555,-0.081155,-0.0660211,0.55103,0.545738,0.549439,0.55103,0.0747691,0.0735342,0.0745082,0.0758024,0.833715,1.0
199902,-8.817,1.0,86.8757,25.961,1.0,254.382,0.0,0.228,1.0,98.079,0.965774,0.0,1.0,3.539,0.939732,0.453905727797,0.555803571429,-9999,-9999,49.3225669643,1.0,-9999,-9999,8.86041873522,0.950148809524,-9999,-9999,-9999,-9999,-9999,-9999,373.646,1.0,-0.066,0.202,0.259,0.777,0.854,1.0,1.0,1.0,1.0,1.0,19.813,22.234,37.706,38.972,40.581,1.0,1.0,1.0,0.999256,0.999256,-9999,1.0,1.20719,0.998512,-9999,0.0579983,2.43563,0.997024,-9999,0.396408,0.328003,0.842262,0.014929,0.304852,0.313857,0.328003,0.84747,0.839286,0.842262,0.30387,0.288281,0.299556,0.308076,0.0124574,-0.0370751,-0.0171773,-0.00886532,0.451258,0.440686,0.47317,0.520191,0.0847549,0.0847549,0.107649,0.131132,0.840173,1.0
199903,-2.302,0.99328,188.301,69.765,0.890457,269.913,0.0,0.981,0.99328,99.493,0.971774,0.254,0.973118,3.876,0.967742,0.46287037868,0.967741935484,-9999,-9999,136.332704412,0.836021505376,-9999,-9999,13.6843215471,0.694892473118,-9999,-9999,-9999,-9999,-9999,-9999,375.091,0.99328,0.155,0.311,0.282,0.717,0.739,1.0,1.0,1.0,1.0,1.0,21.034,22.464,36.438,37.389,39.708,1.0,1.0,1.0,0.973118,0.971774,-9999,1.0,7.96092,0.999328,-9999,0.196593,9.04029,1.0,-9999,0.477433,0.268718,0.954301,0.0126299,0.264489,0.267815,0.26943,0.973118,0.965054,0.948253,0.596114,0.595423,0.596127,0.597425,0.330935,0.326625,0.328197,0.329848,0.623647,0.623647,0.747855,0.803441,0.376725,0.365877,0.402495,0.424228,0.865322,1.0
199904,4.574,1.0,313.037,140.194,1.0,286.999,0.0,2.957,1.0,99.177,0.995833,1.029,0.997222,3.826,0.990972,0.445622599364,0.959722222222,79.0059387512,0.971527777778,274.516825798,0.998611111111,-9999,-9999,14.7459532005,0.995138888889,-9999,-9999,19.2321060588,0.995138888889,-9999,-9999,372.335,1.0,0.624,0.348,0.248,0.64,0.623,1.0,1.0,1.0,1.0,1.0,38.444,30.383,45.79,49.005,52.416,1.0,1.0,1.0,0.991667,0.991667,-9999,1.0,16.0069,0.996528,-9999,0.280028,32.6158,0.999306,-9999,0.693893,-1.28076,0.990972,0.0228,-1.30015,-1.29175,-1.27517,0.997222,0.998611,0.996528,1.09994,1.09504,1.10459,1.13539,2.39439,2.38817,2.40169,2.41155,1.24734,1.12567,1.20747,1.25927,2.58607,2.5068,2.58434,2.63867,0.928191,1.0
199905,6.673,1.0,421.644,216.026,1.0,283.869,0.0,4.752,1.0,99.689,0.990591,0.922,0.998656,3.615,0.989247,0.444368214159,0.97311827957,122.143779118,0.975806451613,412.117684206,0.995295698925,-9999,-9999,14.7284751197,0.990591397849,-9999,-9999,25.3468879564,0.990591397849,-9999,-9999,370.922,0.999328,3.986,2.796,2.228,2.137,1.672,1.0,1.0,1.0,1.0,1.0,34.044,33.053,46.217,44.872,48.109,1.0,1.0,1.0,0.993952,0.99328,-9999,1.0,26.9771,0.998656,-9999,0.444517,78.6901,0.999328,-9999,0.925491,-1.61331,0.99328,0.0318574,-1.59847,-1.58888,-1.57427,0.99328,0.993952,0.995968,2.27257,2.21886,2.27503,2.30481,3.81301,3.81301,3.85332,3.89068,2.06724,2.07785,2.33505,2.36807,3.72645,3.76661,3.88444,3.92461,1.59582,1.0
199906,17.027,1.0,476.438,251.822,0.991667,342.13,0.0,8.13,1.0,99.708,0.919444,0.939,0.997917,3.388,0.915278,0.415536703444,0.907638888889,161.773458918,0.876388888889,502.522318805,0.979166666667,-9999,-9999,17.1567369618,0.915277777778,-9999,-9999,31.764073056,0.915277777778,-9999,-9999,365.764,0.574306,12.728,10.671,9.251,8.016,6.472,1.0,1.0,1.0,1.0,1.0,25.503,24.931,35.745,34.701,36.775,1.0,1.0,1.0,0.990972,0.990972,-9999,1.0,47.9131,0.998611,-9999,0.65624,72.8723,1.0,-9999,0.923545,-2.61735,0.547222,0.0484142,-2.61778,-2.6095,-2.58646,0.547222,0.565972,0.558333,5.34881,5.36116,5.38475,5.47794,7.97835,7.96841,7.98539,8.07434,5.3259,5.09674,5.17776,5.31201,8.21142,8.19218,8.22021,8.23014,5.15832,1.0
199907,16.431,0.999328,451.327,225.015,1.0,339.335,0.0,6.795,0.999328,99.372,0.989247,2.335,0.993952,3.569,0.986559,0.442617559244,0.970430107527,134.461011552,0.959677419355,441.832441269,0.998655913978,-9999,-9999,14.4261553892,0.989247311828,-9999,-9999,28.7714010486,0.989247311828,-9999,-9999,363.914,0.985887,13.937,12.78,11.686,10.654,9.233,1.0,1.0,1.0,1.0,1.0,21.082,16.704,22.74,20.688,24.429,1.0,1.0,1.0,0.991263,0.991263,-9999,1.0,51.9754,1.0,-9999,0.583871,53.8606,0.998656,-9999,0.753159,-2.02963,0.971102,0.0506073,-2.04063,-2.03175,-2.01458,0.971102,0.97043,0.972446,5.8299,5.5762,5.71658,5.90091,7.73075,7.68466,7.74101,7.92692,6.06174,5.73852,5.87546,6.00435,8.18248,7.95158,8.01764,8.17048,5.94666,1.0
199908,13.296,1.0,358.749,165.081,1.0,327.862,0.0,5.004,1.0,99.309,0.999328,1.724,1.0,3.151,0.991263,0.341917044135,0.938172043011,96.8287387242,0.967741935484,323.360645876,0.997311827957,-9999,-9999,11.6572350435,0.999327956989,-9999,-9999,22.5129434054,0.999327956989,-9999,-9999,364.314,1.0,11.437,10.994,10.373,9.924,9.026,1.0,1.0,1.0,1.0,1.0,21.246,15.403,20.232,17.735,21.283,1.0,1.0,1.0,0.995296,0.995296,-9999,1.0,33.5245,1.0,-9999,0.487783,36.9309,0.999328,-9999,0.650058,-1.04388,0.989247,0.0443593,-1.06903,-1.0605,-1.04388,0.985215,0.990591,0.989247,4.53581,4.58098,4.6175,4.67976,5.62491,5.61999,5.68876,5.74642,5.76127,5.51591,5.67983,5.82356,6.5635,6.39807,6.48656,6.58518,4.24131,1.0
199909,11.286,1.0,238.364,121.119,1.0,312.819,0.0,3.685,1.0,99.744,0.994444,1.405,0.999306,3.354,0.990972,0.358452909677,0.852777777778,50.5628118864,0.984027777778,234.586591608,0.997916666667,-9999,-9999,11.3822653953,0.922916666667,-9999,-9999,18.7008190084,0.994444444444,-9999,-9999,370.122,1.0,9.385,9.427,9.141,9.074,8.516,1.0,1.0,1.0,1.0,1.0,18.95,14.299,19.54,17.657,20.663,1.0,1.0,1.0,0.997917,0.997917,-9999,1.0,19.3026,1.0,-9999,0.353737,20.4653,1.0,-9999,0.556355,-0.0709575,0.964583,0.0380547,-0.0730726,-0.0672922,-0.0509766,0.965278,0.963889,0.959028,4.13223,4.11306,4.13174,4.17425,4.18967,4.17499,4.19968,4.22294,3.80285,3.99014,4.09517,4.32353,4.18587,4.27076,4.30738,4.45942,3.27974,1.0
199910,5.007,1.0,124.386,28.735,1.0,318.55,0.0,0.845,1.0,99.086,0.981183,4.565,0.999328,3.473,0.973118,0.444482133967,0.939516129032,12.3126926421,0.959677419355,54.0480107527,1.0,-9999,-9999,2.06180970316,0.685483870968,-9999,-9999,4.2878125,0.981182795699,-9999,-9999,375.176,1.0,5.792,6.456,6.569,6.991,6.906,1.0,1.0,1.0,1.0,1.0,34.133,28.728,41.428,41.102,43.868,1.0,1.0,1.0,1.0,1.0,-9999,1.0,3.86129,0.998656,-9999,0.138596,-13.7542,0.999328,-9999,0.488049,1.01936,1.0,0.0218605,0.975206,0.992287,1.02161,1.0,1.0,1.0,2.12302,2.10301,2.11701,2.12208,1.11735,1.09742,1.11868,1.12688,2.02207,2.05955,2.09703,2.10977,1.16492,1.17519,1.18173,1.18719,1.95737,1.0
199911,0.771,1.0,46.7844,11.357,1.0,293.172,0.0,0.682,1.0,99.391,0.984028,0.873,0.988889,4.071,0.958333,0.562541196509,0.8125,-6.12916014418,0.966666666667,20.6819180556,0.994444444444,-9999,-9999,1.35818744426,0.984027777778,-9999,-9999,2.46689240025,0.984027777778,-9999,-9999,377.13,1.0,2.534,3.523,3.858,4.564,4.763,1.0,1.0,1.0,1.0,1.0,32.648,29.908,43.662,43.26,45.771,1.0,1.0,1.0,0.999306,0.999306,-9999,1.0,1.12074,1.0,-9999,0.0867765,-22.4118,1.0,-9999,0.655803,0.864493,0.991667,0.0163176,0.858657,0.860713,0.871586,0.997917,0.995833,0.989583,1.09452,1.08885,1.09463,1.09844,0.237404,0.216073,0.229906,0.233806,1.16473,1.12671,1.16099,1.16623,0.321171,0.304521,0.317622,0.322085,1.24409,1.0
199912,-4.467,1.0,17.839,4.217,1.0,283.078,0.0,0.425,1.0,97.554,0.988575,0.653,0.979167,3.99,0.982527,0.541801013663,0.730510752688,-0.93219187989,0.983198924731,7.18074820789,0.991935483871,-9999,-9999,1.0827271939,0.988575268817,-9999,-9999,1.32715465661,0.988575268817,-9999,-9999,376.399,1.0,0.639,1.583,1.933,2.654,2.898,1.0,1.0,1.0,1.0,1.0,33.715,31.296,45.63,46.146,50.296,1.0,1.0,1.0,1.0,1.0,-9999,1.0,0.546753,1.0,-9999,0.0638281,-15.225,1.0,-9999,0.512625,0.74061,0.988575,0.0154218,0.74244,0.747788,0.755429,0.989247,0.988575,0.984543,0.712965,0.701052,0.710063,0.713864,-0.0252792,-0.0543765,-0.034823,-0.0318339,0.755194,0.705454,0.726922,0.74754,0.0337218,0.0265652,0.0284793,0.0321182,0.925064,1.0
200001,-4.293,0.999328,30.2499,8.497,0.990591,264.728,0.0,0.467,0.999328,98.259,0.946909,0.391,0.983199,4.477,0.877688,-9999,-9999,-12.9346132992,0.938172043011,15.202099205,0.987231182796,-9999,-9999,2.1748875,0.943548387097,-9999,-9999,2.75795694444,0.943548387097,-9999,-9999,377.265,0.999328,0.685,1.376,1.607,2.194,2.325,1.0,1.0,1.0,1.0,1.0,33.487,29.755,45.308,45.459,49.549,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.02885,0.094758,-9999,0.0657504,-12.1785,0.094758,-9999,0.450293,0.784245,0.093414,0.0229897,0.784245,0.792384,0.795339,0.093414,0.0947581,0.0947581,0.298719,0.295677,0.297682,0.301688,-0.497688,-0.497688,-0.492952,-0.489093,2.03678,2.03605,2.03972,2.05718,0.111987,0.111987,0.113517,0.116484,1.06123,1.0
200002,-3.827,1.0,88.3926,27.265,0.938937,263.859,0.0,0.506,1.0,98.276,0.968391,0.435,0.707615,3.696,0.806753,-9999,-9999,-0.488814091466,0.933908045977,52.3425897868,0.92816091954,-9999,-9999,9.02339230241,0.968390804598,-9999,-9999,8.26260446214,0.968390804598,-9999,-9999,378.169,1.0,0.403,0.96,1.144,1.679,1.766,1.0,1.0,1.0,1.0,1.0,31.419,29.471,42.434,42.66,44.063,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.8008,0.000718,-9999,0.147439,-23.1421,0.000718,-9999,1.57192,0.622394,0.0,0.0204316,0.62298,0.625173,0.632434,0.0,0.0,0.0,0.304985,0.302099,0.304004,0.308166,-0.331049,-0.329821,-0.321517,-0.318068,2.06898,2.06825,2.07198,2.08971,0.29166,0.29166,0.295341,0.299721,1.02316,1.0
200003,-2.307,0.997312,192.251,97.472,0.543683,253.252,0.0,1.362,0.978495,98.454,0.991935,1.038,0.0,4.304,0.989247,0.471241477295,0.703629032258,33.945047297,0.989247311828,260.592616422,0.506048387097,-9999,-9999,17.0003480245,0.991935483871,-9999,-9999,17.9505381495,0.991935483871,-9999,-9999,376.685,0.997312,0.481,0.972,1.098,1.569,1.598,1.0,1.0,1.0,1.0,1.0,35.701,30.704,43.232,43.864,46.748,0.954301,0.952957,0.952285,0.932796,0.932796,-9999,1.0,5.29478,0.941532,-9999,0.120091,0.58592,0.945565,-9999,0.56504,0.50951,0.838038,0.0120883,0.505553,0.509744,0.510699,0.856855,0.846102,0.827957,0.841405,0.848212,0.849993,0.855436,0.336815,0.336828,0.345161,0.347271,1.30759,1.29537,1.3145,1.33207,0.422286,0.422344,0.431959,0.439435,1.03336,1.0
200004,4.422,1.0,317.065,136.307,1.0,285.387,0.0,2.559,1.0,99.319,0.998611,1.709,0.810417,3.547,0.996528,0.410797243931,0.868055555556,79.4212956269,0.977083333333,265.648218528,0.997916666667,-9999,-9999,13.6853266908,0.998611111111,63.3194294506,0.995138888889,18.5478698671,0.998611111111,-9999,-9999,378.924,1.0,1.868,1.838,1.704,1.887,1.685,1.0,1.0,1.0,1.0,1.0,43.079,33.651,47.08,48.88,52.537,0.999306,0.999306,0.999306,0.997917,0.997917,-9999,1.0,9.78329,0.999306,-9999,0.217179,31.1117,1.0,-9999,0.65163,-0.42901,0.995833,0.0227844,-0.45527,-0.438846,-0.424135,0.995833,0.995833,0.995139,1.60199,1.56109,1.58972,1.64078,2.02613,2.01947,2.02904,2.06491,1.88038,1.86992,1.95664,2.07639,2.22297,2.22251,2.30039,2.37536,1.29057,1.0
200005,9.56,1.0,424.494,220.742,0.866935,295.159,0.0,5.356,0.908602,99.451,0.987903,2.65,0.981183,4.404,0.986559,0.563469228737,0.879032258065,127.673306673,0.971102150538,415.046107081,0.836693548387,-9999,-9999,14.2407301731,0.987231182796,71.5061387905,0.813172043011,26.2870612699,0.987231182796,-9999,-9999,376.399,1.0,7.104,6.185,5.479,5.048,4.253,1.0,1.0,1.0,1.0,1.0,30.038,28.858,39.243,39.62,41.447,0.994624,0.994624,0.983871,0.981855,0.981855,-9999,1.0,31.9797,0.992608,-9999,0.393624,55.1362,0.990591,-9999,0.840951,-1.88264,0.929435,0.0369726,-1.86859,-1.85397,-1.84631,0.925403,0.935484,0.938172,3.17627,3.09881,3.11182,3.12394,5.00894,4.95316,4.97407,4.98161,3.22909,3.23942,3.32311,3.45532,5.06022,5.05556,5.08289,5.19191,2.52658,1.0
200006,13.033,0.989583,476.928,210.561,0.992361,325.9,0.0,5.822,0.989583,99.115,0.977083,1.781,0.929861,4.214,0.973611,0.529424201091,0.728472222222,130.083887121,0.949305555556,408.719999686,0.979166666667,-9999,-9999,13.1777462896,0.977083333333,95.6689364581,0.978472222222,26.592620176,0.977083333333,-9999,-9999,373.414,0.989583,10.549,9.331,8.375,7.636,6.563,0.989583,0.989583,0.989583,0.989583,0.989583,26.151,23.211,30.158,31.284,33.592,0.979861,0.979861,0.979167,0.971528,0.971528,-9999,1.0,42.3974,0.977083,-9999,0.569778,42.2419,0.989583,-9999,0.76885,-2.67618,0.958333,0.0460662,-2.71575,-2.6848,-2.68015,0.959722,0.959028,0.947917,4.82914,4.69646,4.80183,4.86375,7.45787,7.4195,7.48202,7.54272,5.15193,5.0976,5.1264,5.17067,7.86702,7.82471,7.8543,7.88192,4.00745,1.0
200007,15.402,1.0,449.215,180.1,1.0,348.077,0.0,4.554,0.999328,98.929,0.99664,3.401,0.998656,3.382,0.986559,0.410526119432,0.945564516129,110.430664514,0.962365591398,348.312696751,0.998655913978,-9999,-9999,10.9823838101,0.995967741935,84.8288081395,0.994623655914,22.5138531092,0.995967741935,-9999,-9999,370.461,1.0,13.006,12.155,11.312,10.286,9.098,0.997312,0.997312,0.997312,0.997312,0.997312,26.339,19.732,23.189,22.744,25.115,0.998656,0.999328,0.99664,0.992608,0.992608,-9999,1.0,63.032,0.999328,-9999,0.76724,32.5369,0.999328,-9999,0.758451,-1.8209,0.992608,0.0517726,-1.88403,-1.85505,-1.82853,0.965726,0.995296,0.989247,5.53833,5.42413,5.54212,5.82033,7.43622,7.32225,7.3953,7.63726,6.99574,6.46269,6.92804,7.03119,8.68672,8.35004,8.62817,8.71122,5.1936,1.0
200008,13.489,0.987231,355.057,165.38,0.990591,334.008,0.0,3.444,0.987231,99.249,0.950941,2.657,0.981183,2.999,0.941532,0.33648512802,0.936827956989,97.4593999635,0.89247311828,310.736275278,0.984543010753,-9999,-9999,10.4490581064,0.934811827957,67.0520685144,0.969086021505,21.4402526204,0.934811827957,-9999,-9999,372.613,0.875672,11.575,11.443,11.056,10.488,9.726,0.990591,0.990591,0.990591,0.990591,0.990591,33.965,23.298,25.855,25.451,26.482,1.0,1.0,0.998656,0.998656,0.997984,-9999,1.0,55.1881,0.991935,-9999,0.616563,19.9948,0.991935,-9999,0.608322,-1.70747,0.968414,0.0480392,-1.73126,-1.71744,-1.70111,0.966398,0.960349,0.971102,5.136,5.14924,5.1879,5.24047,6.94257,6.85322,6.92357,6.95463,6.87836,6.35965,6.59433,6.75909,8.21934,7.94992,8.09865,8.17065,4.29784,1.0
200009,8.76,0.999306,234.339,118.598,0.979861,295.75,0.0,2.815,0.999306,99.949,0.979167,0.384,0.995139,3.334,0.973611,0.35703003542,0.963194444444,46.7987789082,0.970833333333,220.951225575,0.961111111111,-9999,-9999,10.2905423519,0.979166666667,43.3913505624,0.922222222222,17.9712653985,0.979166666667,-9999,-9999,372.357,0.623611,7.35,8.081,8.231,8.368,8.288,1.0,1.0,1.0,1.0,1.0,25.277,18.144,22.915,23.197,25.147,1.0,1.0,0.999306,0.999306,0.999306,-9999,1.0,29.7909,0.995833,-9999,0.367111,13.3197,0.995139,-9999,0.620037,-0.87677,0.965972,0.0380989,-0.88892,-0.880659,-0.874776,0.966667,0.977083,0.96875,3.767,3.76107,3.77206,3.80764,4.66749,4.64452,4.65555,4.67709,3.91157,3.86107,3.91224,4.03099,4.78989,4.78003,4.81135,4.86752,2.54468,1.0
200010,7.188,0.944892,121.13,28.39,0.948253,325.151,0.0,1.077,0.944892,99.746,0.911962,2.104,0.926075,3.842,0.909946,0.503311289368,0.890456989247,12.4064275321,0.879704301075,53.4831500127,0.900537634409,-9999,-9999,2.13629811508,0.887768817204,18.6112531662,0.901209677419,4.36009424603,0.887768817204,-9999,-9999,383.59,0.944892,6.744,7.426,7.571,7.688,7.595,0.945565,0.945565,0.945565,0.945565,0.945565,29.254,20.237,23.077,23.17,24.609,0.944892,0.944892,0.94422,0.943548,0.942876,-9999,1.0,7.70522,0.94422,-9999,0.145406,-8.08815,0.943548,-9999,0.369378,0.803903,0.942876,0.0235367,0.793629,0.798904,0.801699,0.942204,0.942876,0.943548,2.18377,2.17957,2.18309,2.18829,1.38616,1.38128,1.38439,1.38704,2.12483,2.12106,2.12627,2.13122,1.36366,1.35682,1.36387,1.36621,2.37661,1.0
200011,2.437,0.998611,45.0821,5.698,1.0,323.937,0.0,0.321,0.998611,99.396,0.929861,3.726,0.995833,3.624,0.926389,0.50353002556,0.840277777778,8.31278417673,0.897916666667,9.81395199275,0.997222222222,-9999,-9999,1.01329352844,0.9125,5.41666939614,0.971527777778,1.5276514049,0.9125,-9999,-9999,387.349,0.998611,3.39,4.443,4.84,5.287,5.573,1.0,1.0,1.0,1.0,1.0,40.511,31.884,42.771,42.979,46.922,0.997917,0.997222,0.997222,0.997917,0.997222,-9999,1.0,3.50135,0.998611,-9999,0.0784392,-8.51259,0.998611,-9999,0.321269,0.844501,0.996528,0.0116326,0.842928,0.845645,0.848626,0.996528,0.996528,0.995139,1.07637,1.0743,1.07675,1.08073,0.23356,0.229159,0.233205,0.234493,0.940851,0.925723,0.939476,0.947995,0.218768,0.218551,0.221259,0.222645,1.52917,1.0
