SITE_ID,filename,start_year,end_year,version,filetype,timestamp 
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_SUBSET_YY_2010-2013_1-4.csv,2010,2013,1-4,FLUX-MET,202001280557
US-AR1,FLX_US-AR1_FLUXNET2015_AUXNEE_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280558
US-AR1,FLX_US-AR1_FLUXNET2015_SUBSET_HH_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280558
US-AR1,FLX_US-AR1_FLUXNET2015_SUBSET_WW_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280559
US-AR1,FLX_US-AR1_FLUXNET2015_SUBSET_MM_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280559
US-AR1,FLX_US-AR1_FLUXNET2015_SUBSET_YY_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280559
US-AR1,FLX_US-AR1_FLUXNET2015_AUXMETEO_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280558
US-AR1,FLX_US-AR1_FLUXNET2015_SUBSET_DD_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280559
US-AR2,FLX_US-AR2_FLUXNET2015_AUXMETEO_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280559
US-AR2,FLX_US-AR2_FLUXNET2015_AUXNEE_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280559
US-AR2,FLX_US-AR2_FLUXNET2015_SUBSET_HH_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280600
US-AR2,FLX_US-AR2_FLUXNET2015_SUBSET_DD_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280600
US-AR2,FLX_US-AR2_FLUXNET2015_SUBSET_WW_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280600
US-AR2,FLX_US-AR2_FLUXNET2015_SUBSET_MM_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280600
US-AR2,FLX_US-AR2_FLUXNET2015_SUBSET_YY_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_SUBSET_WW_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_SUBSET_HH_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_SUBSET_MM_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_SUBSET_YY_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_AUXMETEO_2005-2006_1-4.csv,2005,2006,1-4,AUX,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_AUXNEE_2005-2006_1-4.csv,2005,2006,1-4,AUX,202001280600
US-ARb,FLX_US-ARb_FLUXNET2015_SUBSET_DD_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280600
US-ARc,FLX_US-ARc_FLUXNET2015_SUBSET_YY_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280601
US-ARc,FLX_US-ARc_FLUXNET2015_AUXMETEO_2005-2006_1-4.csv,2005,2006,1-4,AUX,202001280600
US-ARc,FLX_US-ARc_FLUXNET2015_SUBSET_HH_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280601
US-ARc,FLX_US-ARc_FLUXNET2015_AUXNEE_2005-2006_1-4.csv,2005,2006,1-4,AUX,202001280600
US-ARc,FLX_US-ARc_FLUXNET2015_SUBSET_DD_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280601
US-ARc,FLX_US-ARc_FLUXNET2015_SUBSET_WW_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280601
US-ARc,FLX_US-ARc_FLUXNET2015_SUBSET_MM_2005-2006_1-4.csv,2005,2006,1-4,FLUX-MET,202001280601
US-ARM,FLX_US-ARM_FLUXNET2015_SUBSET_DD_2003-2012_1-4.csv,2003,2012,1-4,FLUX-MET,202001280603
US-ARM,FLX_US-ARM_FLUXNET2015_SUBSET_HH_2003-2012_1-4.csv,2003,2012,1-4,FLUX-MET,202001280603
US-ARM,FLX_US-ARM_FLUXNET2015_SUBSET_WW_2003-2012_1-4.csv,2003,2012,1-4,FLUX-MET,202001280603
US-ARM,FLX_US-ARM_FLUXNET2015_SUBSET_MM_2003-2012_1-4.csv,2003,2012,1-4,FLUX-MET,202001280603
US-ARM,FLX_US-ARM_FLUXNET2015_SUBSET_YY_2003-2012_1-4.csv,2003,2012,1-4,FLUX-MET,202001280603
US-ARM,FLX_US-ARM_FLUXNET2015_AUXMETEO_2003-2012_1-4.csv,2003,2012,1-4,AUX,202001280601
US-ARM,FLX_US-ARM_FLUXNET2015_AUXNEE_2003-2012_1-4.csv,2003,2012,1-4,AUX,202001280601
US-Atq,FLX_US-Atq_FLUXNET2015_AUXNEE_2003-2008_1-4.csv,2003,2008,1-4,AUX,202001280604
US-Atq,FLX_US-Atq_FLUXNET2015_SUBSET_HH_2003-2008_1-4.csv,2003,2008,1-4,FLUX-MET,202001280605
US-Atq,FLX_US-Atq_FLUXNET2015_SUBSET_DD_2003-2008_1-4.csv,2003,2008,1-4,FLUX-MET,202001280605
US-Atq,FLX_US-Atq_FLUXNET2015_SUBSET_WW_2003-2008_1-4.csv,2003,2008,1-4,FLUX-MET,202001280605
US-Atq,FLX_US-Atq_FLUXNET2015_SUBSET_MM_2003-2008_1-4.csv,2003,2008,1-4,FLUX-MET,202001280605
US-Atq,FLX_US-Atq_FLUXNET2015_SUBSET_YY_2003-2008_1-4.csv,2003,2008,1-4,FLUX-MET,202001280605
US-Atq,FLX_US-Atq_FLUXNET2015_AUXMETEO_2003-2008_1-4.csv,2003,2008,1-4,AUX,202001280604
US-Blo,FLX_US-Blo_FLUXNET2015_AUXNEE_1997-2007_1-4.csv,1997,2007,1-4,AUX,202001280606
US-Blo,FLX_US-Blo_FLUXNET2015_SUBSET_WW_1997-2007_1-4.csv,1997,2007,1-4,FLUX-MET,202001280608
US-Blo,FLX_US-Blo_FLUXNET2015_SUBSET_DD_1997-2007_1-4.csv,1997,2007,1-4,FLUX-MET,202001280608
US-Blo,FLX_US-Blo_FLUXNET2015_SUBSET_HH_1997-2007_1-4.csv,1997,2007,1-4,FLUX-MET,202001280608
US-Blo,FLX_US-Blo_FLUXNET2015_SUBSET_YY_1997-2007_1-4.csv,1997,2007,1-4,FLUX-MET,202001280608
US-Blo,FLX_US-Blo_FLUXNET2015_SUBSET_MM_1997-2007_1-4.csv,1997,2007,1-4,FLUX-MET,202001280608
US-Blo,FLX_US-Blo_FLUXNET2015_AUXMETEO_1997-2007_1-4.csv,1997,2007,1-4,AUX,202001280606
US-Cop,FLX_US-Cop_FLUXNET2015_SUBSET_WW_2001-2007_1-4.csv,2001,2007,1-4,FLUX-MET,202001280610
US-Cop,FLX_US-Cop_FLUXNET2015_AUXMETEO_2001-2007_1-4.csv,2001,2007,1-4,AUX,202001280609
US-Cop,FLX_US-Cop_FLUXNET2015_SUBSET_YY_2001-2007_1-4.csv,2001,2007,1-4,FLUX-MET,202001280610
US-Cop,FLX_US-Cop_FLUXNET2015_AUXNEE_2001-2007_1-4.csv,2001,2007,1-4,AUX,202001280609
US-Cop,FLX_US-Cop_FLUXNET2015_SUBSET_HR_2001-2007_1-4.csv,2001,2007,1-4,FLUX-MET,202001280610
US-Cop,FLX_US-Cop_FLUXNET2015_SUBSET_DD_2001-2007_1-4.csv,2001,2007,1-4,FLUX-MET,202001280610
US-Cop,FLX_US-Cop_FLUXNET2015_SUBSET_MM_2001-2007_1-4.csv,2001,2007,1-4,FLUX-MET,202001280610
US-CRT,FLX_US-CRT_FLUXNET2015_SUBSET_YY_2011-2013_1-4.csv,2011,2013,1-4,FLUX-MET,202001280611
US-CRT,FLX_US-CRT_FLUXNET2015_AUXMETEO_2011-2013_1-4.csv,2011,2013,1-4,AUX,202001280610
US-CRT,FLX_US-CRT_FLUXNET2015_AUXNEE_2011-2013_1-4.csv,2011,2013,1-4,AUX,202001280610
US-CRT,FLX_US-CRT_FLUXNET2015_SUBSET_DD_2011-2013_1-4.csv,2011,2013,1-4,FLUX-MET,202001280611
US-CRT,FLX_US-CRT_FLUXNET2015_SUBSET_WW_2011-2013_1-4.csv,2011,2013,1-4,FLUX-MET,202001280611
US-CRT,FLX_US-CRT_FLUXNET2015_SUBSET_HH_2011-2013_1-4.csv,2011,2013,1-4,FLUX-MET,202001280611
US-CRT,FLX_US-CRT_FLUXNET2015_SUBSET_MM_2011-2013_1-4.csv,2011,2013,1-4,FLUX-MET,202001280611
US-GBT,FLX_US-GBT_FLUXNET2015_AUXMETEO_1999-2006_1-4.csv,1999,2006,1-4,AUX,202001280611
US-GBT,FLX_US-GBT_FLUXNET2015_AUXNEE_2001-2003_1-4.csv,2001,2003,1-4,AUX,202001280611
US-GBT,FLX_US-GBT_FLUXNET2015_SUBSET_HH_1999-2006_1-4.csv,1999,2006,1-4,FLUX-MET,202001280613
US-GBT,FLX_US-GBT_FLUXNET2015_SUBSET_DD_1999-2006_1-4.csv,1999,2006,1-4,FLUX-MET,202001280613
US-GBT,FLX_US-GBT_FLUXNET2015_SUBSET_WW_1999-2006_1-4.csv,1999,2006,1-4,FLUX-MET,202001280613
US-GBT,FLX_US-GBT_FLUXNET2015_SUBSET_MM_1999-2006_1-4.csv,1999,2006,1-4,FLUX-MET,202001280613
US-GBT,FLX_US-GBT_FLUXNET2015_SUBSET_YY_1999-2006_1-4.csv,1999,2006,1-4,FLUX-MET,202001280613
US-GLE,FLX_US-GLE_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280616
US-GLE,FLX_US-GLE_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280616
US-GLE,FLX_US-GLE_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280616
US-GLE,FLX_US-GLE_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280616
US-GLE,FLX_US-GLE_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280616
US-GLE,FLX_US-GLE_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280613
US-GLE,FLX_US-GLE_FLUXNET2015_AUXNEE_2005-2014_1-4.csv,2005,2014,1-4,AUX,202001280613
US-Goo,FLX_US-Goo_FLUXNET2015_SUBSET_DD_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280617
US-Goo,FLX_US-Goo_FLUXNET2015_AUXNEE_2002-2006_1-4.csv,2002,2006,1-4,AUX,202001280616
US-Goo,FLX_US-Goo_FLUXNET2015_SUBSET_HH_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280617
US-Goo,FLX_US-Goo_FLUXNET2015_SUBSET_YY_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280617
US-Goo,FLX_US-Goo_FLUXNET2015_SUBSET_MM_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280617
US-Goo,FLX_US-Goo_FLUXNET2015_SUBSET_WW_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280617
US-Goo,FLX_US-Goo_FLUXNET2015_AUXMETEO_2002-2006_1-4.csv,2002,2006,1-4,AUX,202001280616
US-Ha1,FLX_US-Ha1_FLUXNET2015_SUBSET_WW_1991-2012_1-4.csv,1991,2012,1-4,FLUX-MET,202001280620
US-Ha1,FLX_US-Ha1_FLUXNET2015_SUBSET_HR_1991-2012_1-4.csv,1991,2012,1-4,FLUX-MET,202001280620
US-Ha1,FLX_US-Ha1_FLUXNET2015_SUBSET_DD_1991-2012_1-4.csv,1991,2012,1-4,FLUX-MET,202001280620
US-Ha1,FLX_US-Ha1_FLUXNET2015_SUBSET_MM_1991-2012_1-4.csv,1991,2012,1-4,FLUX-MET,202001280620
US-Ha1,FLX_US-Ha1_FLUXNET2015_SUBSET_YY_1991-2012_1-4.csv,1991,2012,1-4,FLUX-MET,202001280620
US-Ha1,FLX_US-Ha1_FLUXNET2015_AUXMETEO_1991-2012_1-4.csv,1991,2012,1-4,AUX,202001280618
US-Ha1,FLX_US-Ha1_FLUXNET2015_AUXNEE_1991-2012_1-4.csv,1991,2012,1-4,AUX,202001280618
US-IB2,FLX_US-IB2_FLUXNET2015_AUXNEE_2004-2011_1-4.csv,2004,2011,1-4,AUX,202001280621
US-IB2,FLX_US-IB2_FLUXNET2015_SUBSET_HH_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280623
US-IB2,FLX_US-IB2_FLUXNET2015_SUBSET_DD_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280623
US-IB2,FLX_US-IB2_FLUXNET2015_SUBSET_WW_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280623
US-IB2,FLX_US-IB2_FLUXNET2015_SUBSET_MM_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280623
US-IB2,FLX_US-IB2_FLUXNET2015_SUBSET_YY_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280623
US-IB2,FLX_US-IB2_FLUXNET2015_AUXMETEO_2004-2011_1-4.csv,2004,2011,1-4,AUX,202001280621
US-Ivo,FLX_US-Ivo_FLUXNET2015_SUBSET_WW_2004-2007_1-4.csv,2004,2007,1-4,FLUX-MET,202001280624
US-Ivo,FLX_US-Ivo_FLUXNET2015_SUBSET_HH_2004-2007_1-4.csv,2004,2007,1-4,FLUX-MET,202001280624
US-Ivo,FLX_US-Ivo_FLUXNET2015_SUBSET_DD_2004-2007_1-4.csv,2004,2007,1-4,FLUX-MET,202001280624
US-Ivo,FLX_US-Ivo_FLUXNET2015_SUBSET_MM_2004-2007_1-4.csv,2004,2007,1-4,FLUX-MET,202001280624
US-Ivo,FLX_US-Ivo_FLUXNET2015_SUBSET_YY_2004-2007_1-4.csv,2004,2007,1-4,FLUX-MET,202001280624
US-Ivo,FLX_US-Ivo_FLUXNET2015_AUXMETEO_2004-2007_1-4.csv,2004,2007,1-4,AUX,202001280623
US-Ivo,FLX_US-Ivo_FLUXNET2015_AUXNEE_2004-2007_1-4.csv,2004,2007,1-4,AUX,202001280623
US-KS1,FLX_US-KS1_FLUXNET2015_AUXMETEO_2002-2002_1-4.csv,2002,2002,1-4,AUX,202001280624
US-KS1,FLX_US-KS1_FLUXNET2015_SUBSET_YY_2002-2002_1-4.csv,2002,2002,1-4,FLUX-MET,202001280625
US-KS1,FLX_US-KS1_FLUXNET2015_SUBSET_HH_2002-2002_1-4.csv,2002,2002,1-4,FLUX-MET,202001280625
US-KS1,FLX_US-KS1_FLUXNET2015_AUXNEE_2002-2002_1-4.csv,2002,2002,1-4,AUX,202001280624
US-KS1,FLX_US-KS1_FLUXNET2015_SUBSET_MM_2002-2002_1-4.csv,2002,2002,1-4,FLUX-MET,202001280625
US-KS1,FLX_US-KS1_FLUXNET2015_SUBSET_WW_2002-2002_1-4.csv,2002,2002,1-4,FLUX-MET,202001280625
US-KS1,FLX_US-KS1_FLUXNET2015_SUBSET_DD_2002-2002_1-4.csv,2002,2002,1-4,FLUX-MET,202001280625
US-KS2,FLX_US-KS2_FLUXNET2015_SUBSET_HH_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280626
US-KS2,FLX_US-KS2_FLUXNET2015_SUBSET_DD_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280626
US-KS2,FLX_US-KS2_FLUXNET2015_SUBSET_WW_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280626
US-KS2,FLX_US-KS2_FLUXNET2015_SUBSET_MM_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280626
US-KS2,FLX_US-KS2_FLUXNET2015_SUBSET_YY_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280626
US-KS2,FLX_US-KS2_FLUXNET2015_AUXMETEO_2003-2006_1-4.csv,2003,2006,1-4,AUX,202001280625
US-KS2,FLX_US-KS2_FLUXNET2015_AUXNEE_2003-2006_1-4.csv,2003,2006,1-4,AUX,202001280625
US-Lin,FLX_US-Lin_FLUXNET2015_SUBSET_YY_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_AUXNEE_2009-2010_1-4.csv,2009,2010,1-4,AUX,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_AUXMETEO_2009-2010_1-4.csv,2009,2010,1-4,AUX,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_SUBSET_MM_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_SUBSET_WW_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_SUBSET_DD_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280626
US-Lin,FLX_US-Lin_FLUXNET2015_SUBSET_HH_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280626
US-Los,FLX_US-Los_FLUXNET2015_SUBSET_DD_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280630
US-Los,FLX_US-Los_FLUXNET2015_SUBSET_WW_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280630
US-Los,FLX_US-Los_FLUXNET2015_SUBSET_MM_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280630
US-Los,FLX_US-Los_FLUXNET2015_SUBSET_YY_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280630
US-Los,FLX_US-Los_FLUXNET2015_AUXMETEO_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280626
US-Los,FLX_US-Los_FLUXNET2015_AUXNEE_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280626
US-Los,FLX_US-Los_FLUXNET2015_SUBSET_HH_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280630
US-LWW,FLX_US-LWW_FLUXNET2015_AUXNEE_1997-1998_1-4.csv,1997,1998,1-4,AUX,202001280630
US-LWW,FLX_US-LWW_FLUXNET2015_SUBSET_YY_1997-1998_1-4.csv,1997,1998,1-4,FLUX-MET,202001280631
US-LWW,FLX_US-LWW_FLUXNET2015_SUBSET_MM_1997-1998_1-4.csv,1997,1998,1-4,FLUX-MET,202001280631
US-LWW,FLX_US-LWW_FLUXNET2015_SUBSET_WW_1997-1998_1-4.csv,1997,1998,1-4,FLUX-MET,202001280631
US-LWW,FLX_US-LWW_FLUXNET2015_SUBSET_DD_1997-1998_1-4.csv,1997,1998,1-4,FLUX-MET,202001280631
US-LWW,FLX_US-LWW_FLUXNET2015_SUBSET_HH_1997-1998_1-4.csv,1997,1998,1-4,FLUX-MET,202001280631
US-LWW,FLX_US-LWW_FLUXNET2015_AUXMETEO_1997-1998_1-4.csv,1997,1998,1-4,AUX,202001280630
US-Me1,FLX_US-Me1_FLUXNET2015_SUBSET_MM_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_SUBSET_WW_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_SUBSET_DD_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_AUXMETEO_2004-2005_1-4.csv,2004,2005,1-4,AUX,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_SUBSET_HH_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_AUXNEE_2004-2005_1-4.csv,2004,2005,1-4,AUX,202001280631
US-Me1,FLX_US-Me1_FLUXNET2015_SUBSET_YY_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280631
US-Me2,FLX_US-Me2_FLUXNET2015_AUXMETEO_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280631
US-Me2,FLX_US-Me2_FLUXNET2015_SUBSET_YY_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280635
US-Me2,FLX_US-Me2_FLUXNET2015_SUBSET_MM_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280635
US-Me2,FLX_US-Me2_FLUXNET2015_SUBSET_WW_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280635
US-Me2,FLX_US-Me2_FLUXNET2015_SUBSET_DD_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280635
US-Me2,FLX_US-Me2_FLUXNET2015_SUBSET_HH_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280635
US-Me2,FLX_US-Me2_FLUXNET2015_AUXNEE_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280631
US-Me3,FLX_US-Me3_FLUXNET2015_SUBSET_DD_2004-2009_1-4.csv,2004,2009,1-4,FLUX-MET,202001280637
US-Me3,FLX_US-Me3_FLUXNET2015_SUBSET_WW_2004-2009_1-4.csv,2004,2009,1-4,FLUX-MET,202001280637
US-Me3,FLX_US-Me3_FLUXNET2015_SUBSET_MM_2004-2009_1-4.csv,2004,2009,1-4,FLUX-MET,202001280637
US-Me3,FLX_US-Me3_FLUXNET2015_SUBSET_YY_2004-2009_1-4.csv,2004,2009,1-4,FLUX-MET,202001280637
US-Me3,FLX_US-Me3_FLUXNET2015_AUXMETEO_2004-2009_1-4.csv,2004,2009,1-4,AUX,202001280635
US-Me3,FLX_US-Me3_FLUXNET2015_AUXNEE_2004-2009_1-4.csv,2004,2009,1-4,AUX,202001280635
US-Me3,FLX_US-Me3_FLUXNET2015_SUBSET_HH_2004-2009_1-4.csv,2004,2009,1-4,FLUX-MET,202001280637
US-Me4,FLX_US-Me4_FLUXNET2015_SUBSET_YY_1996-2000_1-4.csv,1996,2000,1-4,FLUX-MET,202001280638
US-Me4,FLX_US-Me4_FLUXNET2015_SUBSET_HH_1996-2000_1-4.csv,1996,2000,1-4,FLUX-MET,202001280638
US-Me4,FLX_US-Me4_FLUXNET2015_SUBSET_DD_1996-2000_1-4.csv,1996,2000,1-4,FLUX-MET,202001280638
US-Me4,FLX_US-Me4_FLUXNET2015_SUBSET_WW_1996-2000_1-4.csv,1996,2000,1-4,FLUX-MET,202001280638
US-Me4,FLX_US-Me4_FLUXNET2015_SUBSET_MM_1996-2000_1-4.csv,1996,2000,1-4,FLUX-MET,202001280638
US-Me4,FLX_US-Me4_FLUXNET2015_AUXMETEO_1996-2000_1-4.csv,1996,2000,1-4,AUX,202001280637
US-Me4,FLX_US-Me4_FLUXNET2015_AUXNEE_1996-2000_1-4.csv,1996,2000,1-4,AUX,202001280637
US-Me5,FLX_US-Me5_FLUXNET2015_AUXNEE_2000-2002_1-4.csv,2000,2002,1-4,AUX,202001280638
US-Me5,FLX_US-Me5_FLUXNET2015_SUBSET_HH_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280639
US-Me5,FLX_US-Me5_FLUXNET2015_SUBSET_DD_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280639
US-Me5,FLX_US-Me5_FLUXNET2015_SUBSET_WW_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280639
US-Me5,FLX_US-Me5_FLUXNET2015_SUBSET_MM_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280639
US-Me5,FLX_US-Me5_FLUXNET2015_SUBSET_YY_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280639
US-Me5,FLX_US-Me5_FLUXNET2015_AUXMETEO_2000-2002_1-4.csv,2000,2002,1-4,AUX,202001280638
US-Me6,FLX_US-Me6_FLUXNET2015_SUBSET_DD_2010-2014_2-4.csv,2010,2014,2-4,FLUX-MET,202001280640
US-Me6,FLX_US-Me6_FLUXNET2015_SUBSET_HH_2010-2014_2-4.csv,2010,2014,2-4,FLUX-MET,202001280640
US-Me6,FLX_US-Me6_FLUXNET2015_AUXNEE_2010-2014_2-4.csv,2010,2014,2-4,AUX,202001280639
US-Me6,FLX_US-Me6_FLUXNET2015_AUXMETEO_2010-2014_2-4.csv,2010,2014,2-4,AUX,202001280639
US-Me6,FLX_US-Me6_FLUXNET2015_SUBSET_YY_2010-2014_2-4.csv,2010,2014,2-4,FLUX-MET,202001280640
US-Me6,FLX_US-Me6_FLUXNET2015_SUBSET_MM_2010-2014_2-4.csv,2010,2014,2-4,FLUX-MET,202001280640
US-Me6,FLX_US-Me6_FLUXNET2015_SUBSET_WW_2010-2014_2-4.csv,2010,2014,2-4,FLUX-MET,202001280640
